date,value,type
2010-08-17,0.050499999024677604,Long-Term Holder Realized Price
2010-08-18,0.050500011199004366,Long-Term Holder Realized Price
2010-08-19,0.050500023322436575,Long-Term Holder Realized Price
2010-08-20,0.05049998933511211,Long-Term Holder Realized Price
2010-08-21,0.050500013523016175,Long-Term Holder Realized Price
2010-08-22,0.050499984829242284,Long-Term Holder Realized Price
2010-08-23,0.05049998438674747,Long-Term Holder Realized Price
2010-08-24,0.050499996408931706,Long-Term Holder Realized Price
2010-08-25,0.050499971602013916,Long-Term Holder Realized Price
2010-08-26,0.05049999547730823,Long-Term Holder Realized Price
2010-08-27,0.0504999717476433,Long-Term Holder Realized Price
2010-08-28,0.05049999621573347,Long-Term Holder Realized Price
2010-08-29,0.05050000802202376,Long-Term Holder Realized Price
2010-08-30,0.0504999962342592,Long-Term Holder Realized Price
2010-08-31,0.05049999624697882,Long-Term Holder Realized Price
2010-09-01,0.050500007953714995,Long-Term Holder Realized Price
2010-09-02,0.0505000195976326,Long-Term Holder Realized Price
2010-09-03,0.05049999627355115,Long-Term Holder Realized Price
2010-09-04,0.05050001951567666,Long-Term Holder Realized Price
2010-09-05,0.05049998468866488,Long-Term Holder Realized Price
2010-09-06,0.05049999629872269,Long-Term Holder Realized Price
2010-09-07,0.050500007834224134,Long-Term Holder Realized Price
2010-09-08,0.05049999632794398,Long-Term Holder Realized Price
2010-09-09,0.050500007083871666,Long-Term Holder Realized Price
2010-09-10,0.05050001755887811,Long-Term Holder Realized Price
2010-09-11,0.05049999408237157,Long-Term Holder Realized Price
2010-09-12,0.0504999827419891,Long-Term Holder Realized Price
2010-09-13,0.05050001220975822,Long-Term Holder Realized Price
2010-09-14,0.0505000009022844,Long-Term Holder Realized Price
2010-09-15,0.050499998649868635,Long-Term Holder Realized Price
2010-09-16,0.05049998743073437,Long-Term Holder Realized Price
2010-09-17,0.050499992083364434,Long-Term Holder Realized Price
2010-09-18,0.05049999932362449,Long-Term Holder Realized Price
2010-09-19,0.05050003306710193,Long-Term Holder Realized Price
2010-09-20,0.050500010306718995,Long-Term Holder Realized Price
2010-09-21,0.05049997541470916,Long-Term Holder Realized Price
2010-09-22,0.050500008911226364,Long-Term Holder Realized Price
2010-09-23,0.05049997688173764,Long-Term Holder Realized Price
2010-09-24,0.050499993154106367,Long-Term Holder Realized Price
2010-09-25,0.05049997927592736,Long-Term Holder Realized Price
2010-09-26,0.050499991225915135,Long-Term Holder Realized Price
2010-09-27,0.050499985672499796,Long-Term Holder Realized Price
2010-09-28,0.050500010336363234,Long-Term Holder Realized Price
2010-09-29,0.050499996411616316,Long-Term Holder Realized Price
2010-09-30,0.05049999642188802,Long-Term Holder Realized Price
2010-10-01,0.05050000766813745,Long-Term Holder Realized Price
2010-10-02,0.05049998517830499,Long-Term Holder Realized Price
2010-10-03,0.05049999596777445,Long-Term Holder Realized Price
2010-10-04,0.050500016339671785,Long-Term Holder Realized Price
2010-10-05,0.050499993002671176,Long-Term Holder Realized Price
2010-10-06,0.050500004281823295,Long-Term Holder Realized Price
2010-10-07,0.05049999301968763,Long-Term Holder Realized Price
2010-10-08,0.05050000427488693,Long-Term Holder Realized Price
2010-10-09,0.05049999302973246,Long-Term Holder Realized Price
2010-10-10,0.050499993037247136,Long-Term Holder Realized Price
2010-10-11,0.05050001547896633,Long-Term Holder Realized Price
2010-10-12,0.05049999283421234,Long-Term Holder Realized Price
2010-10-13,0.050499992792247345,Long-Term Holder Realized Price
2010-10-14,0.05049999282843097,Long-Term Holder Realized Price
2010-10-15,0.050500015018158526,Long-Term Holder Realized Price
2010-10-16,0.050500002253480496,Long-Term Holder Realized Price
2010-10-17,0.0505000078840726,Long-Term Holder Realized Price
2010-10-18,0.05050001845418726,Long-Term Holder Realized Price
2010-10-19,0.05049998472094148,Long-Term Holder Realized Price
2010-10-20,0.05050001840117983,Long-Term Holder Realized Price
2010-10-21,0.050499995073057594,Long-Term Holder Realized Price
2010-10-22,0.05050000626069909,Long-Term Holder Realized Price
2010-10-23,0.05049999513924301,Long-Term Holder Realized Price
2010-10-24,0.05050000573704729,Long-Term Holder Realized Price
2010-10-25,0.0505000057224002,Long-Term Holder Realized Price
2010-10-26,0.05050000351403682,Long-Term Holder Realized Price
2010-10-27,0.05049997937957982,Long-Term Holder Realized Price
2010-10-28,0.05049997959446075,Long-Term Holder Realized Price
2010-10-29,0.05049998317731936,Long-Term Holder Realized Price
2010-10-30,0.05049999411950985,Long-Term Holder Realized Price
2010-10-31,0.05049999413126916,Long-Term Holder Realized Price
2010-11-01,0.050500028453901856,Long-Term Holder Realized Price
2010-11-02,0.05050001756425808,Long-Term Holder Realized Price
2010-11-03,0.050500011691621785,Long-Term Holder Realized Price
2010-11-04,0.050500011676453266,Long-Term Holder Realized Price
2010-11-05,0.05050001642799954,Long-Term Holder Realized Price
2010-11-06,0.050499997626149644,Long-Term Holder Realized Price
2010-11-07,0.05050001918425115,Long-Term Holder Realized Price
2010-11-08,0.05049999117498034,Long-Term Holder Realized Price
2010-11-09,0.050499980435080805,Long-Term Holder Realized Price
2010-11-10,0.05050000192992982,Long-Term Holder Realized Price
2010-11-11,0.05050001383429074,Long-Term Holder Realized Price
2010-11-12,0.0504999885721735,Long-Term Holder Realized Price
2010-11-13,0.050499975064641746,Long-Term Holder Realized Price
2010-11-14,0.05049999619903219,Long-Term Holder Realized Price
2010-11-15,0.05049999593968336,Long-Term Holder Realized Price
2010-11-16,0.0505000070300507,Long-Term Holder Realized Price
2010-11-17,0.050500011886850764,Long-Term Holder Realized Price
2010-11-18,0.0505000161117716,Long-Term Holder Realized Price
2010-11-19,0.05050001206276192,Long-Term Holder Realized Price
2010-11-20,0.0504999898547882,Long-Term Holder Realized Price
2010-11-21,0.05049999037594891,Long-Term Holder Realized Price
2010-11-22,0.05049999874655616,Long-Term Holder Realized Price
2010-11-23,0.05049998183857878,Long-Term Holder Realized Price
2010-11-24,0.05049997078147044,Long-Term Holder Realized Price
2010-11-25,0.050499983324161626,Long-Term Holder Realized Price
2010-11-26,0.05050000394570543,Long-Term Holder Realized Price
2010-11-27,0.050499978049340116,Long-Term Holder Realized Price
2010-11-28,0.050500013637862676,Long-Term Holder Realized Price
2010-11-29,0.05050001670503325,Long-Term Holder Realized Price
2010-11-30,0.05050001441913543,Long-Term Holder Realized Price
2010-12-01,0.05050000822381947,Long-Term Holder Realized Price
2010-12-02,0.05049999876624749,Long-Term Holder Realized Price
2010-12-03,0.05050001539266693,Long-Term Holder Realized Price
2010-12-04,0.05050000430455065,Long-Term Holder Realized Price
2010-12-05,0.05050000941483139,Long-Term Holder Realized Price
2010-12-06,0.05050000940020942,Long-Term Holder Realized Price
2010-12-07,0.05050000817541163,Long-Term Holder Realized Price
2010-12-08,0.05049999592903494,Long-Term Holder Realized Price
2010-12-09,0.05050000630063628,Long-Term Holder Realized Price
2010-12-10,0.050500002637679786,Long-Term Holder Realized Price
2010-12-11,0.050500001619963125,Long-Term Holder Realized Price
2010-12-12,0.050499984436754,Long-Term Holder Realized Price
2010-12-13,0.050499990719242556,Long-Term Holder Realized Price
2010-12-14,0.050499980405344154,Long-Term Holder Realized Price
2010-12-15,0.050499998239098357,Long-Term Holder Realized Price
2010-12-16,0.050499990122217224,Long-Term Holder Realized Price
2010-12-17,0.05049999866295197,Long-Term Holder Realized Price
2010-12-18,0.05050001984880878,Long-Term Holder Realized Price
2010-12-19,0.05049998869571115,Long-Term Holder Realized Price
2010-12-20,0.05059005008841129,Long-Term Holder Realized Price
2010-12-21,0.05069326087179372,Long-Term Holder Realized Price
2010-12-22,0.05076100331282537,Long-Term Holder Realized Price
2010-12-23,0.050848093535254255,Long-Term Holder Realized Price
2010-12-24,0.050868366319395425,Long-Term Holder Realized Price
2010-12-25,0.05090888975148,Long-Term Holder Realized Price
2010-12-26,0.05094843285941376,Long-Term Holder Realized Price
2010-12-27,0.05094733539025364,Long-Term Holder Realized Price
2010-12-28,0.05097118200621085,Long-Term Holder Realized Price
2010-12-29,0.0509870945264563,Long-Term Holder Realized Price
2010-12-30,0.05101065026488256,Long-Term Holder Realized Price
2010-12-31,0.051042785003209835,Long-Term Holder Realized Price
2011-01-01,0.051093705983814255,Long-Term Holder Realized Price
2011-01-02,0.05112577701901232,Long-Term Holder Realized Price
2011-01-03,0.05115067978051318,Long-Term Holder Realized Price
2011-01-04,0.05117556106981848,Long-Term Holder Realized Price
2011-01-05,0.05119430993720052,Long-Term Holder Realized Price
2011-01-06,0.05121039017961931,Long-Term Holder Realized Price
2011-01-07,0.05124457079993058,Long-Term Holder Realized Price
2011-01-08,0.05126179444203183,Long-Term Holder Realized Price
2011-01-09,0.05127341383718667,Long-Term Holder Realized Price
2011-01-10,0.05129631476970395,Long-Term Holder Realized Price
2011-01-11,0.05140761999514385,Long-Term Holder Realized Price
2011-01-12,0.05146332882099161,Long-Term Holder Realized Price
2011-01-13,0.05150764322307543,Long-Term Holder Realized Price
2011-01-14,0.05156117449798168,Long-Term Holder Realized Price
2011-01-15,0.05162920974460481,Long-Term Holder Realized Price
2011-01-16,0.05164683442299243,Long-Term Holder Realized Price
2011-01-17,0.05168046631921396,Long-Term Holder Realized Price
2011-01-18,0.05170687310483918,Long-Term Holder Realized Price
2011-01-19,0.05174564271975607,Long-Term Holder Realized Price
2011-01-20,0.05176618424534516,Long-Term Holder Realized Price
2011-01-21,0.05178485573543718,Long-Term Holder Realized Price
2011-01-22,0.05181627202159476,Long-Term Holder Realized Price
2011-01-23,0.05184630101036334,Long-Term Holder Realized Price
2011-01-24,0.05185665093577473,Long-Term Holder Realized Price
2011-01-25,0.051882913971450284,Long-Term Holder Realized Price
2011-01-26,0.05189491486335857,Long-Term Holder Realized Price
2011-01-27,0.05190899383501895,Long-Term Holder Realized Price
2011-01-28,0.05193224131332911,Long-Term Holder Realized Price
2011-01-29,0.05195625194841455,Long-Term Holder Realized Price
2011-01-30,0.05198002115645263,Long-Term Holder Realized Price
2011-01-31,0.051990704798856945,Long-Term Holder Realized Price
2011-02-01,0.052000485460763995,Long-Term Holder Realized Price
2011-02-02,0.05201111574712267,Long-Term Holder Realized Price
2011-02-03,0.05202591845832954,Long-Term Holder Realized Price
2011-02-04,0.05204119385045083,Long-Term Holder Realized Price
2011-02-05,0.05204720072385827,Long-Term Holder Realized Price
2011-02-06,0.052060104523577434,Long-Term Holder Realized Price
2011-02-07,0.05207186177241117,Long-Term Holder Realized Price
2011-02-08,0.052088682189415904,Long-Term Holder Realized Price
2011-02-09,0.052100136939167783,Long-Term Holder Realized Price
2011-02-10,0.05211137305674451,Long-Term Holder Realized Price
2011-02-11,0.05211648175496818,Long-Term Holder Realized Price
2011-02-12,0.05213932862703674,Long-Term Holder Realized Price
2011-02-13,0.052153010011845295,Long-Term Holder Realized Price
2011-02-14,0.05217085026761721,Long-Term Holder Realized Price
2011-02-15,0.05218041921228374,Long-Term Holder Realized Price
2011-02-16,0.05219861681457499,Long-Term Holder Realized Price
2011-02-17,0.05221425617128995,Long-Term Holder Realized Price
2011-02-18,0.05223530239526741,Long-Term Holder Realized Price
2011-02-19,0.05224275197485421,Long-Term Holder Realized Price
2011-02-20,0.05228534093364475,Long-Term Holder Realized Price
2011-02-21,0.052313221802039366,Long-Term Holder Realized Price
2011-02-22,0.052329336392068236,Long-Term Holder Realized Price
2011-02-23,0.05234772761768653,Long-Term Holder Realized Price
2011-02-24,0.052363603521931985,Long-Term Holder Realized Price
2011-02-25,0.05239824556814356,Long-Term Holder Realized Price
2011-02-26,0.05239939439415722,Long-Term Holder Realized Price
2011-02-27,0.05240749354665576,Long-Term Holder Realized Price
2011-02-28,0.05242040629214768,Long-Term Holder Realized Price
2011-03-01,0.052421686353403,Long-Term Holder Realized Price
2011-03-02,0.05248059697251201,Long-Term Holder Realized Price
2011-03-03,0.05250745782277791,Long-Term Holder Realized Price
2011-03-04,0.0525161786118751,Long-Term Holder Realized Price
2011-03-05,0.05252371239438861,Long-Term Holder Realized Price
2011-03-06,0.05257223153270529,Long-Term Holder Realized Price
2011-03-07,0.05257586807563922,Long-Term Holder Realized Price
2011-03-08,0.05261261249228236,Long-Term Holder Realized Price
2011-03-09,0.052617172012479126,Long-Term Holder Realized Price
2011-03-10,0.05263856983889238,Long-Term Holder Realized Price
2011-03-11,0.05265650901033571,Long-Term Holder Realized Price
2011-03-12,0.052696263362820565,Long-Term Holder Realized Price
2011-03-13,0.05298043327267974,Long-Term Holder Realized Price
2011-03-14,0.053094360757799414,Long-Term Holder Realized Price
2011-03-15,0.053131415520004735,Long-Term Holder Realized Price
2011-03-16,0.053281720257435765,Long-Term Holder Realized Price
2011-03-17,0.053336407463954065,Long-Term Holder Realized Price
2011-03-18,0.053401167259449815,Long-Term Holder Realized Price
2011-03-19,0.05349532461434135,Long-Term Holder Realized Price
2011-03-20,0.05356271728228549,Long-Term Holder Realized Price
2011-03-21,0.053609977462286885,Long-Term Holder Realized Price
2011-03-22,0.053848088195296094,Long-Term Holder Realized Price
2011-03-23,0.053960620158565856,Long-Term Holder Realized Price
2011-03-24,0.05385927611082179,Long-Term Holder Realized Price
2011-03-25,0.054031507251261025,Long-Term Holder Realized Price
2011-03-26,0.054107115412921,Long-Term Holder Realized Price
2011-03-27,0.05413283179093875,Long-Term Holder Realized Price
2011-03-28,0.054243209115317194,Long-Term Holder Realized Price
2011-03-29,0.05449113779117321,Long-Term Holder Realized Price
2011-03-30,0.055328700848340004,Long-Term Holder Realized Price
2011-03-31,0.05580480606920771,Long-Term Holder Realized Price
2011-04-01,0.05596870941848932,Long-Term Holder Realized Price
2011-04-02,0.05614402973190925,Long-Term Holder Realized Price
2011-04-03,0.05630867436149766,Long-Term Holder Realized Price
2011-04-04,0.05649968472566979,Long-Term Holder Realized Price
2011-04-05,0.056662591979904885,Long-Term Holder Realized Price
2011-04-06,0.05712364225769577,Long-Term Holder Realized Price
2011-04-07,0.057266936995341654,Long-Term Holder Realized Price
2011-04-08,0.05768731808863857,Long-Term Holder Realized Price
2011-04-09,0.0583450752490336,Long-Term Holder Realized Price
2011-04-10,0.05892209880128906,Long-Term Holder Realized Price
2011-04-11,0.059168612272649905,Long-Term Holder Realized Price
2011-04-12,0.06278513186075425,Long-Term Holder Realized Price
2011-04-13,0.06313018167243542,Long-Term Holder Realized Price
2011-04-14,0.0634403866508002,Long-Term Holder Realized Price
2011-04-15,0.06373428119506931,Long-Term Holder Realized Price
2011-04-16,0.06374236318610554,Long-Term Holder Realized Price
2011-04-17,0.06403789732677012,Long-Term Holder Realized Price
2011-04-18,0.06438325941504176,Long-Term Holder Realized Price
2011-04-19,0.06463926272927012,Long-Term Holder Realized Price
2011-04-20,0.06506333225373333,Long-Term Holder Realized Price
2011-04-21,0.06528412873456521,Long-Term Holder Realized Price
2011-04-22,0.06570875621804934,Long-Term Holder Realized Price
2011-04-23,0.06609829303490003,Long-Term Holder Realized Price
2011-04-24,0.06620938594873686,Long-Term Holder Realized Price
2011-04-25,0.0665893357014021,Long-Term Holder Realized Price
2011-04-26,0.06685406620637775,Long-Term Holder Realized Price
2011-04-27,0.06725260994576006,Long-Term Holder Realized Price
2011-04-28,0.06754622732882,Long-Term Holder Realized Price
2011-04-29,0.06798492442237429,Long-Term Holder Realized Price
2011-04-30,0.07151335518178147,Long-Term Holder Realized Price
2011-05-01,0.07166496242332798,Long-Term Holder Realized Price
2011-05-02,0.0718715846953097,Long-Term Holder Realized Price
2011-05-03,0.07208374360754072,Long-Term Holder Realized Price
2011-05-04,0.07283896865337781,Long-Term Holder Realized Price
2011-05-05,0.0730099675170196,Long-Term Holder Realized Price
2011-05-06,0.073163308004794,Long-Term Holder Realized Price
2011-05-07,0.07330314250962154,Long-Term Holder Realized Price
2011-05-08,0.07342993109146212,Long-Term Holder Realized Price
2011-05-09,0.07348360603633497,Long-Term Holder Realized Price
2011-05-10,0.07363568232709669,Long-Term Holder Realized Price
2011-05-11,0.07374137680197618,Long-Term Holder Realized Price
2011-05-12,0.07227608931953836,Long-Term Holder Realized Price
2011-05-13,0.07244067897248632,Long-Term Holder Realized Price
2011-05-14,0.07244913260842084,Long-Term Holder Realized Price
2011-05-15,0.07322819515814985,Long-Term Holder Realized Price
2011-05-16,0.07350209106456525,Long-Term Holder Realized Price
2011-05-17,0.07423198887170407,Long-Term Holder Realized Price
2011-05-18,0.07430132751120533,Long-Term Holder Realized Price
2011-05-19,0.07433160455802282,Long-Term Holder Realized Price
2011-05-20,0.07428197486458668,Long-Term Holder Realized Price
2011-05-21,0.07440102165221767,Long-Term Holder Realized Price
2011-05-22,0.07501859318241659,Long-Term Holder Realized Price
2011-05-23,0.07677823259698749,Long-Term Holder Realized Price
2011-05-24,0.0768329912426434,Long-Term Holder Realized Price
2011-05-25,0.07695486609496352,Long-Term Holder Realized Price
2011-05-26,0.07753364945842228,Long-Term Holder Realized Price
2011-05-27,0.0776782810426722,Long-Term Holder Realized Price
2011-05-28,0.0780280882809841,Long-Term Holder Realized Price
2011-05-29,0.07817003122082311,Long-Term Holder Realized Price
2011-05-30,0.07814830175992706,Long-Term Holder Realized Price
2011-05-31,0.07905455210803042,Long-Term Holder Realized Price
2011-06-01,0.07928433436868179,Long-Term Holder Realized Price
2011-06-02,0.0795289381842402,Long-Term Holder Realized Price
2011-06-03,0.07994137496378996,Long-Term Holder Realized Price
2011-06-04,0.080191746346868,Long-Term Holder Realized Price
2011-06-05,0.080478731634306,Long-Term Holder Realized Price
2011-06-06,0.08103550900917392,Long-Term Holder Realized Price
2011-06-07,0.08119652797904878,Long-Term Holder Realized Price
2011-06-08,0.0798797247541068,Long-Term Holder Realized Price
2011-06-09,0.08039848817706312,Long-Term Holder Realized Price
2011-06-10,0.08055546991101875,Long-Term Holder Realized Price
2011-06-11,0.0813972746331237,Long-Term Holder Realized Price
2011-06-12,0.08224327050626944,Long-Term Holder Realized Price
2011-06-13,0.08276922221659683,Long-Term Holder Realized Price
2011-06-14,0.0840103885307804,Long-Term Holder Realized Price
2011-06-15,0.07948155926065867,Long-Term Holder Realized Price
2011-06-16,0.07997912404963806,Long-Term Holder Realized Price
2011-06-17,0.08050419290466258,Long-Term Holder Realized Price
2011-06-18,0.08298691039408945,Long-Term Holder Realized Price
2011-06-19,0.08315015337714733,Long-Term Holder Realized Price
2011-06-20,0.08488474888303268,Long-Term Holder Realized Price
2011-06-21,0.08722761292080701,Long-Term Holder Realized Price
2011-06-22,0.08804469428540751,Long-Term Holder Realized Price
2011-06-23,0.08845290161369099,Long-Term Holder Realized Price
2011-06-24,0.08941479246685108,Long-Term Holder Realized Price
2011-06-25,0.09004081998524413,Long-Term Holder Realized Price
2011-06-26,0.09070828765191924,Long-Term Holder Realized Price
2011-06-27,0.08911242334215093,Long-Term Holder Realized Price
2011-06-28,0.08938114706209513,Long-Term Holder Realized Price
2011-06-29,0.0895516279095913,Long-Term Holder Realized Price
2011-06-30,0.09052522738970736,Long-Term Holder Realized Price
2011-07-01,0.09076636095679212,Long-Term Holder Realized Price
2011-07-02,0.0909615257972899,Long-Term Holder Realized Price
2011-07-03,0.0915071605401429,Long-Term Holder Realized Price
2011-07-04,0.09187139130197523,Long-Term Holder Realized Price
2011-07-05,0.0928273513993482,Long-Term Holder Realized Price
2011-07-06,0.09535144627601848,Long-Term Holder Realized Price
2011-07-07,0.09575520339868486,Long-Term Holder Realized Price
2011-07-08,0.0979395167084597,Long-Term Holder Realized Price
2011-07-09,0.09924264843798844,Long-Term Holder Realized Price
2011-07-10,0.10001771730024617,Long-Term Holder Realized Price
2011-07-11,0.10106568775069746,Long-Term Holder Realized Price
2011-07-12,0.10257506841190642,Long-Term Holder Realized Price
2011-07-13,0.1035250724064129,Long-Term Holder Realized Price
2011-07-14,0.10481616360858077,Long-Term Holder Realized Price
2011-07-15,0.10813437745452478,Long-Term Holder Realized Price
2011-07-16,0.11014228935339658,Long-Term Holder Realized Price
2011-07-17,0.11281783591168325,Long-Term Holder Realized Price
2011-07-18,0.11393963212300613,Long-Term Holder Realized Price
2011-07-19,0.11625053258893159,Long-Term Holder Realized Price
2011-07-20,0.11825878217483417,Long-Term Holder Realized Price
2011-07-21,0.11964560188387939,Long-Term Holder Realized Price
2011-07-22,0.12057352083690619,Long-Term Holder Realized Price
2011-07-23,0.1224655214833932,Long-Term Holder Realized Price
2011-07-24,0.12283564839366816,Long-Term Holder Realized Price
2011-07-25,0.1262447354265467,Long-Term Holder Realized Price
2011-07-26,0.1267918234588454,Long-Term Holder Realized Price
2011-07-27,0.1277876929764678,Long-Term Holder Realized Price
2011-07-28,0.12890070717167343,Long-Term Holder Realized Price
2011-07-29,0.12989205826694344,Long-Term Holder Realized Price
2011-07-30,0.13152859158740288,Long-Term Holder Realized Price
2011-07-31,0.13284617246462913,Long-Term Holder Realized Price
2011-08-01,0.1369183186995025,Long-Term Holder Realized Price
2011-08-02,0.14443774211381646,Long-Term Holder Realized Price
2011-08-03,0.18829035624164403,Long-Term Holder Realized Price
2011-08-04,0.22171501760509235,Long-Term Holder Realized Price
2011-08-05,0.22262171449240417,Long-Term Holder Realized Price
2011-08-06,0.22349787129742907,Long-Term Holder Realized Price
2011-08-07,0.2238604047981562,Long-Term Holder Realized Price
2011-08-08,0.22577108443136668,Long-Term Holder Realized Price
2011-08-09,0.22664871885799898,Long-Term Holder Realized Price
2011-08-10,0.22705240559299772,Long-Term Holder Realized Price
2011-08-11,0.22761417742015652,Long-Term Holder Realized Price
2011-08-12,0.22788519212465505,Long-Term Holder Realized Price
2011-08-13,0.2281976985989208,Long-Term Holder Realized Price
2011-08-14,0.23224686869023384,Long-Term Holder Realized Price
2011-08-15,0.23274423800263835,Long-Term Holder Realized Price
2011-08-16,0.23611211182788067,Long-Term Holder Realized Price
2011-08-17,0.23764801299562957,Long-Term Holder Realized Price
2011-08-18,0.2393370194386485,Long-Term Holder Realized Price
2011-08-19,0.24048669073641857,Long-Term Holder Realized Price
2011-08-20,0.24215094839604578,Long-Term Holder Realized Price
2011-08-21,0.24272214128310066,Long-Term Holder Realized Price
2011-08-22,0.24298162493629427,Long-Term Holder Realized Price
2011-08-23,0.24405326085114762,Long-Term Holder Realized Price
2011-08-24,0.24473770925776156,Long-Term Holder Realized Price
2011-08-25,0.24508500776891803,Long-Term Holder Realized Price
2011-08-26,0.24539045871939053,Long-Term Holder Realized Price
2011-08-27,0.24648850617273388,Long-Term Holder Realized Price
2011-08-28,0.24677559336158603,Long-Term Holder Realized Price
2011-08-29,0.24744531438702652,Long-Term Holder Realized Price
2011-08-30,0.24775286244035044,Long-Term Holder Realized Price
2011-08-31,0.24801619624509375,Long-Term Holder Realized Price
2011-09-01,0.24899401630811782,Long-Term Holder Realized Price
2011-09-02,0.24935873494996957,Long-Term Holder Realized Price
2011-09-03,0.24968999761377997,Long-Term Holder Realized Price
2011-09-04,0.2531074494943581,Long-Term Holder Realized Price
2011-09-05,0.253454090209379,Long-Term Holder Realized Price
2011-09-06,0.25379193505639663,Long-Term Holder Realized Price
2011-09-07,0.2537198657755475,Long-Term Holder Realized Price
2011-09-08,0.2535861779278441,Long-Term Holder Realized Price
2011-09-09,0.2522057384855471,Long-Term Holder Realized Price
2011-09-10,0.25257510230415126,Long-Term Holder Realized Price
2011-09-11,0.2526615062245343,Long-Term Holder Realized Price
2011-09-12,0.25304750092856876,Long-Term Holder Realized Price
2011-09-13,0.253360360540552,Long-Term Holder Realized Price
2011-09-14,0.2528780918087245,Long-Term Holder Realized Price
2011-09-15,0.25315570254480874,Long-Term Holder Realized Price
2011-09-16,0.2535229879318476,Long-Term Holder Realized Price
2011-09-17,0.25485839041463637,Long-Term Holder Realized Price
2011-09-18,0.25556276695528923,Long-Term Holder Realized Price
2011-09-19,0.2558958421063613,Long-Term Holder Realized Price
2011-09-20,0.2566650774108585,Long-Term Holder Realized Price
2011-09-21,0.2575194813199456,Long-Term Holder Realized Price
2011-09-22,0.2586985323644848,Long-Term Holder Realized Price
2011-09-23,0.2598912167547757,Long-Term Holder Realized Price
2011-09-24,0.2614935435906722,Long-Term Holder Realized Price
2011-09-25,0.2633209340839306,Long-Term Holder Realized Price
2011-09-26,0.26760615447000763,Long-Term Holder Realized Price
2011-09-27,0.2701288640600237,Long-Term Holder Realized Price
2011-09-28,0.27133354320601155,Long-Term Holder Realized Price
2011-09-29,0.2758117368768915,Long-Term Holder Realized Price
2011-09-30,0.28083095644294725,Long-Term Holder Realized Price
2011-10-01,0.2846396907797239,Long-Term Holder Realized Price
2011-10-02,0.2902827378892534,Long-Term Holder Realized Price
2011-10-03,0.2954140815684428,Long-Term Holder Realized Price
2011-10-04,0.2990064712085427,Long-Term Holder Realized Price
2011-10-05,0.30504411060241676,Long-Term Holder Realized Price
2011-10-06,0.3885583414977371,Long-Term Holder Realized Price
2011-10-07,0.3923919699892447,Long-Term Holder Realized Price
2011-10-08,0.3965428281624347,Long-Term Holder Realized Price
2011-10-09,0.4010535737589657,Long-Term Holder Realized Price
2011-10-10,0.40536349875562605,Long-Term Holder Realized Price
2011-10-11,0.41482506796268437,Long-Term Holder Realized Price
2011-10-12,0.43198272284517875,Long-Term Holder Realized Price
2011-10-13,0.44483735439077093,Long-Term Holder Realized Price
2011-10-14,0.45666816891127815,Long-Term Holder Realized Price
2011-10-15,0.473931790805267,Long-Term Holder Realized Price
2011-10-16,0.48339770830966605,Long-Term Holder Realized Price
2011-10-17,0.48771360716552553,Long-Term Holder Realized Price
2011-10-18,0.5002564873026334,Long-Term Holder Realized Price
2011-10-19,0.5207832594268701,Long-Term Holder Realized Price
2011-10-20,0.5267737846071012,Long-Term Holder Realized Price
2011-10-21,0.5339068466155975,Long-Term Holder Realized Price
2011-10-22,0.5495103863724504,Long-Term Holder Realized Price
2011-10-23,0.5591480585281684,Long-Term Holder Realized Price
2011-10-24,0.5662132396877066,Long-Term Holder Realized Price
2011-10-25,0.5767817360814845,Long-Term Holder Realized Price
2011-10-26,0.5981771010942304,Long-Term Holder Realized Price
2011-10-27,0.6127673210817728,Long-Term Holder Realized Price
2011-10-28,0.6312921174946403,Long-Term Holder Realized Price
2011-10-29,0.6489999750414258,Long-Term Holder Realized Price
2011-10-30,0.6577036099844459,Long-Term Holder Realized Price
2011-10-31,0.6851069626173403,Long-Term Holder Realized Price
2011-11-01,0.7154935656893527,Long-Term Holder Realized Price
2011-11-02,0.7554002025201615,Long-Term Holder Realized Price
2011-11-03,0.7801432255257503,Long-Term Holder Realized Price
2011-11-04,0.8034611881929249,Long-Term Holder Realized Price
2011-11-05,1.0506453798023225,Long-Term Holder Realized Price
2011-11-06,1.1337561149261615,Long-Term Holder Realized Price
2011-11-07,1.2236981644504175,Long-Term Holder Realized Price
2011-11-08,1.2624754422467424,Long-Term Holder Realized Price
2011-11-09,1.3213408326868374,Long-Term Holder Realized Price
2011-11-10,1.8105371510841066,Long-Term Holder Realized Price
2011-11-11,2.054640915833511,Long-Term Holder Realized Price
2011-11-12,2.175171948071016,Long-Term Holder Realized Price
2011-11-13,2.2262640639707683,Long-Term Holder Realized Price
2011-11-14,2.321886641276847,Long-Term Holder Realized Price
2011-11-15,2.376207205523716,Long-Term Holder Realized Price
2011-11-16,3.1433109693712606,Long-Term Holder Realized Price
2011-11-17,3.2885539126992502,Long-Term Holder Realized Price
2011-11-18,3.5180145812730927,Long-Term Holder Realized Price
2011-11-19,3.567456556374734,Long-Term Holder Realized Price
2011-11-20,3.6091294158517244,Long-Term Holder Realized Price
2011-11-21,3.865186450068803,Long-Term Holder Realized Price
2011-11-22,3.9064132734500623,Long-Term Holder Realized Price
2011-11-23,4.014351958989776,Long-Term Holder Realized Price
2011-11-24,4.079072079580625,Long-Term Holder Realized Price
2011-11-25,4.107920281028222,Long-Term Holder Realized Price
2011-11-26,4.198949813425909,Long-Term Holder Realized Price
